97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,83
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,83,97,97,97,97,97,97,83,97,97,97,97,97,97,97,97
84,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,99
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,84,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,84,83,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
100,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,83
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
