0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18,20,0,0,0,0,0,2,3,3,3,3,3,3,3
0,0,2,3,3,17,20,0,0,0,0,0,18,33,17,33,33,33,33,17
0,0,34,35,35,35,36,0,0,0,50,51,35,35,35,35,35,35,35,35
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,3,3,3,3,3,4,0,0,2,4,0,0,2,4,0,0,0,0
35,35,35,35,35,35,35,36,0,0,34,35,51,51,35,36,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
