97,97,97,97,97,97,97,97,97,97,97,97,97,99,82,0,0,0,0,0
97,97,97,83,113,84,97,97,97,97,97,97,97,97,99,82,0,0,0,0
97,97,83,114,0,112,84,97,97,97,83,113,84,97,97,99,82,0,0,0
97,97,98,0,0,0,96,97,97,83,114,0,112,84,97,97,99,82,0,0
97,83,114,0,0,80,100,97,97,99,82,0,80,100,97,97,97,99,81,82
97,98,0,0,0,96,97,97,97,97,99,81,100,97,97,97,97,97,97,99
97,98,0,0,0,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,98,0,0,0,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,99,82,0,0,112,84,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,99,82,0,0,96,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,99,81,81,100,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
