0,0,0,0,0,0,0,0,0,0,0,115,116,117,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
0,0,0,0,0,0,0,0,0,0,0,115,116,117,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
0,0,0,0,0,0,0,0,0,0,0,115,116,117,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
0,0,0,0,0,0,0,0,0,0,0,115,116,117,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
0,0,0,0,0,0,0,0,0,0,0,115,116,117,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
0,0,0,0,0,0,0,0,0,0,0,131,132,133,83,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,116,117,0,0,0,0,0,0,0,0,99,100,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,116,117,0,0,0,0,0,0,0,0,115,116,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,116,118,100,100,100,100,100,100,100,100,119,116,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,116,102,132,132,132,132,132,132,132,132,103,116,118,101,51,53,0,0,0,0,0,0,0,0,0,0,0,0,0
116,116,117,0,0,0,0,0,0,0,0,115,116,116,117,67,70,53,0,0,0,0,0,0,0,0,0,0,0,0
116,116,117,0,0,0,0,0,0,0,0,115,116,116,117,67,68,70,52,52,52,52,52,52,52,52,52,52,52,52
