0,0,0,0,0,38,38,38,38,38,38,38,38,38,38,0,0,0,0,0
0,0,0,0,0,38,38,38,38,38,38,38,38,38,38,0,0,0,0,0
0,0,0,0,0,38,38,38,38,38,38,38,38,38,38,0,0,0,0,0
0,0,0,0,0,38,38,38,38,38,38,38,38,38,38,0,0,0,0,0
0,0,0,0,0,38,38,38,38,38,38,38,38,38,38,0,0,0,0,0
0,0,0,0,0,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0
0,0,0,0,0,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0
0,0,0,0,0,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0
0,0,0,0,0,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0
0,0,0,0,0,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0
